bidder_id,bids,auction_unique,merchandise_unique,device_unique,time_unique,country_unique,ip_unique,url_unique,bids_mean_auction_unique,bids_mean_merchandise_unique,bids_mean_device_unique,bids_mean_time_unique,bids_mean_country_unique,bids_mean_ip_unique,bids_mean_url_unique,num_auctions_won,first_bid,time_diff_prev_bid,time_diff_user_bids,y
2540f8192e425f9fb921db30ac1bfcbas4p6g,308,63,1,102,308,23,256,48,0.20454545454545456,0.003246753246753247,0.33116883116883117,1.0,0.07467532467532467,0.8311688311688312,0.15584415584415584,0.0,0.0,24224307992.213295,983262436846.0962,0.0
25558d24bca82beef0f9db4ba1fe2045ynnvq,8,8,1,2,8,1,3,8,1.0,0.125,0.25,1.0,0.125,0.375,1.0,0.0,0.0,9565789473.625,0.0,0.0
25a4ee3a528004bcf4f4bf62b9208a7dx96pt,2988,263,1,436,2959,101,1250,1962,0.08801874163319946,0.00033467202141900936,0.1459170013386881,0.9902945113788487,0.033801874163319943,0.4183400267737617,0.6566265060240963,0.07984790874524715,0.049429657794676805,278318063260.293,873913130484.898,0.0
25aca203223b4d9563f5b1a01aa3a21ftlgve,4,2,1,1,4,1,1,2,0.5,0.25,0.25,1.0,0.25,0.25,0.5,0.0,0.0,1201578947368.1667,763157894.5,0.0
25b58d1533e04571bbc674dab28973f8hha3w,34,20,1,20,34,2,30,26,0.5882352941176471,0.029411764705882353,0.5882352941176471,1.0,0.058823529411764705,0.8823529411764706,0.7647058823529411,0.0,0.0,8723421052.663334,398934210526.31665,0.0
25d75fd439571c1d9b946f5ec833786063vom,5,4,1,4,5,2,4,4,0.8,0.2,0.8,1.0,0.4,0.8,0.8,0.0,0.0,1065789473.5,16382289473684.25,0.0
25f1a9c0c83eefedfc2c1589e763c2a3is1qy,3,2,1,3,3,2,3,3,0.6666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,43276315789.5,2136552631579.0,0.0
25f59f9da43b6806aaa125fa61974591sacso,5,4,1,3,5,1,5,3,0.8,0.2,0.6,1.0,0.2,1.0,0.6,0.0,0.0,552631578.875,1068250000000.0,0.0
260568e07963ce8351f3313bd7b9b0e2vonva,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
26190fcf0babdbe0b0d903f325c52873tpj7e,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,58789473684.0,0.0,0.0
2635d404f4943f3dbee24aa16a2953c723iwd,5,4,1,3,5,1,3,1,0.8,0.2,0.6,1.0,0.2,0.6,0.2,0.0,0.0,7776315789.5,883486842105.25,0.0
26508777dcd84df59b467a60d9f18ca1pvvbs,159,43,1,78,159,21,125,68,0.27044025157232704,0.006289308176100629,0.49056603773584906,1.0,0.1320754716981132,0.7861635220125787,0.4276729559748428,0.0,0.023255813953488372,15219982970.58999,740357310681.964,0.0
272a9183c10d9e80eda8ccaf6682db71203nk,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1157894737.0,0.0,0.0
2736ee274114e9440463bde9fbffacaa5xky5,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,105263158.0,0.0,0.0
27809fd62bebc89be450f9dcbdd25ed8il6z2,358,143,1,118,358,22,231,122,0.3994413407821229,0.002793296089385475,0.329608938547486,1.0,0.061452513966480445,0.6452513966480447,0.3407821229050279,0.006993006993006993,0.006993006993006993,63336101973.71859,5108117929204.3545,0.0
2794512e8edad5f99d28c33c7560fccb9zl8i,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9315789473.0,0.0,0.0
2797fe80977297483e724b8390161c937dh4g,132,35,1,9,132,6,46,1,0.26515151515151514,0.007575757575757576,0.06818181818181818,1.0,0.045454545454545456,0.3484848484848485,0.007575757575757576,0.0,0.02857142857142857,65233993871.63537,10227346429260.002,0.0
27cc072f1432f7aec4b7e17cf2e473f2x3bjg,416,51,1,35,416,10,65,36,0.12259615384615384,0.002403846153846154,0.08413461538461539,1.0,0.02403846153846154,0.15625,0.08653846153846154,0.0,0.0,14131050397.255665,580453321258.0247,0.0
27ccc09ae923d1ca8ff7ab3242f279f7xuclq,4,3,1,4,4,2,4,4,0.75,0.25,1.0,1.0,0.5,1.0,1.0,0.0,0.0,3263157895.0,841789473684.3334,0.0
2819b8b2295f272f33f8e76fd344ce6bywj1p,2,2,1,2,2,1,2,1,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,99842105263.0,0.0,0.0
282fe85277f7c07b0ffbc5fed621a02ezp1zr,1700,164,1,320,1697,64,1205,571,0.09647058823529411,0.000588235294117647,0.18823529411764706,0.9982352941176471,0.03764705882352941,0.7088235294117647,0.33588235294117647,0.006097560975609756,0.012195121951219513,46641152287.0388,1409438239322.0088,0.0
283987b9f1ffd4514757483ee1f01351xd678,276,99,1,111,275,25,189,126,0.358695652173913,0.0036231884057971015,0.40217391304347827,0.9963768115942029,0.09057971014492754,0.6847826086956522,0.45652173913043476,0.0,0.0,39375902421.74774,1198800712256.616,0.0
284cd72e028fe176f935114521ee998c5jsko,2,2,1,2,2,2,2,1,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,2157894736.5,0.0,0.0
28763f241cf0483ca1dd3aa1bbcbfc37xntso,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20368421052.0,0.0,0.0
28a0d5539562290a1a2f63d5b7230db090ys3,122,47,1,57,121,16,91,4,0.38524590163934425,0.00819672131147541,0.4672131147540984,0.9918032786885246,0.13114754098360656,0.7459016393442623,0.03278688524590164,0.02127659574468085,0.0,89436580813.73334,1041974502465.574,0.0
28aa6c505e308e49e586e25e1897ed2axjiy0,14,13,1,9,14,4,12,8,0.9285714285714286,0.07142857142857142,0.6428571428571429,1.0,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0,0.0,6064777327.923077,456850202429.0769,0.0
28b4c35bd90c81ca959da328806469d493mvj,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28c0d4c81a22958352aa742f7d74e477qwo51,20,13,1,15,20,4,20,11,0.65,0.05,0.75,1.0,0.2,1.0,0.55,0.0,0.0,12151147098.551283,1130004048583.1155,0.0
28c9a5ea8aae9fb4f6a755f94cd922361v9ow,3989,219,1,407,3967,25,2843,1196,0.05490097768864377,0.000250689395838556,0.1020305841062923,0.9944848332915518,0.006267234895963901,0.7127099523690148,0.299824517422913,0.0684931506849315,0.0958904109589041,1735385972188.459,3741003433401.3857,0.0
29013ddeb60a18f7d3bf9f3aaaebae6c8651o,89,38,1,9,89,7,46,1,0.42696629213483145,0.011235955056179775,0.10112359550561797,1.0,0.07865168539325842,0.5168539325842697,0.011235955056179775,0.02631578947368421,0.02631578947368421,23414681440.41297,4584975897317.522,0.0
2906a20e0b4f7ce840d051c4be898b66do6wh,1549,13,1,158,1546,1,409,267,0.008392511297611363,0.0006455777921239509,0.10200129115558425,0.9980632666236281,0.0006455777921239509,0.26404131697869593,0.1723692704970949,0.0,0.15384615384615385,209744013327.87054,5092911616705.318,0.0
2918b09c1ed9e9e8602f85175b266aeej5v6w,86,23,1,11,86,4,67,3,0.26744186046511625,0.011627906976744186,0.12790697674418605,1.0,0.046511627906976744,0.7790697674418605,0.03488372093023256,0.0,0.0,14568469180.1499,1977804857251.8496,0.0
292dedb5371b8e0ebbeea57f14b35713e2ie2,3,1,1,3,3,2,3,3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,35087719.333333336,1266842105263.5,0.0
29544507566320f1125d8e9f9a0ab3f2jswhk,971,133,1,148,964,41,405,444,0.13697219361483007,0.0010298661174047373,0.15242018537590113,0.9927909371781668,0.042224510813594233,0.41709577754891863,0.4572605561277034,0.022556390977443608,0.0,68434764314.94917,634359909647.9261,0.0
295fbc4ef00fe0cea7947811e78bb8aez9ti2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3421052631.0,0.0,0.0
2993e59bbbd7d14bf4bc21e4d2a4f8eeb18d2,35,15,1,23,35,11,32,15,0.42857142857142855,0.02857142857142857,0.6571428571428571,1.0,0.3142857142857143,0.9142857142857143,0.42857142857142855,0.0,0.0,4824488304.108334,418794385964.9111,0.0
29b8af2fea3881ef61911612372dac41vczqv,1,1,1,1,1,0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
29bd1e11a41eb2ff50af75d10f28041ejh9xx,23,17,1,11,23,7,19,10,0.7391304347826086,0.043478260869565216,0.4782608695652174,1.0,0.30434782608695654,0.8260869565217391,0.43478260869565216,0.058823529411764705,0.0,2635190918.5392156,2240261609907.2354,0.0
29cc13d48af9832e0eb481c8a095fec7mom74,4,4,1,2,4,1,3,1,1.0,0.25,0.5,1.0,0.25,0.75,0.25,0.0,0.0,2815789473.75,0.0,0.0
29db827ba14938954c90cefe40d26fe1130kd,2,2,1,2,2,2,2,2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1631578947.5,0.0,0.0
29e08b4d18198fe9265772fba3a4f6c4mj1rw,1262,216,1,475,1262,20,1240,7,0.17115689381933438,0.000792393026941363,0.3763866877971474,1.0,0.01584786053882726,0.9825673534072901,0.005546751188589541,0.08796296296296297,0.06018518518518518,264284657660.38257,1222642996822.3535,0.0
2a4654987b59646a120ac74301339afc4eylt,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
2a5726bd00709641cc54a8ab5422cde3uchoe,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19157894737.0,0.0,0.0
2a73f10b3b8f2b825e220ba0a1d2c49f9nikz,10,7,1,2,10,4,10,1,0.7,0.1,0.2,1.0,0.4,1.0,0.1,0.0,0.0,16191729323.357143,1978338345864.5715,0.0
2a7d1f9483d34546c4d099e36e3a79790qvjm,3351,289,1,480,3319,76,2071,284,0.0862429125634139,0.0002984183825723665,0.1432408236347359,0.9904506117576842,0.02267979707549985,0.618024470307371,0.08475082065055208,0.03806228373702422,0.006920415224913495,69629183446.7379,961189565323.7139,0.0
2b044b4b7949b96e38084e59b5d1d328jib5o,3645,463,1,384,3625,68,2463,1417,0.1270233196159122,0.00027434842249657066,0.10534979423868313,0.9945130315500685,0.018655692729766804,0.6757201646090535,0.3887517146776406,0.004319654427645789,0.017278617710583154,381185856375.1242,4053411232173.2173,0.0
2b13a870a46975494b749feea0c5c7ed170ll,3184,377,1,462,3177,72,2318,190,0.11840452261306533,0.000314070351758794,0.14510050251256282,0.9978015075376885,0.022613065326633167,0.7280150753768844,0.059673366834170856,0.013262599469496022,0.007957559681697613,77472807308.06833,3753325034630.299,0.0
2b19566f190ff3b8a85884e03c64fb56ir8a8,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,473684211.0,0.0,0.0
2b2ee7d0ebdf910833b5cb173c567881jt8sj,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1736842105.0,0.0,0.0
2b429b9235bab2877cd93ac6d9fbc2d7tzwre,3557,212,1,356,3544,51,2313,1143,0.05960078718020804,0.000281135788585887,0.10008434073657577,0.9963452347483834,0.014337925217880236,0.6502670789991566,0.32133820635366883,0.0,0.0047169811320754715,28206795635.85747,4630213056561.702,0.0
2b4b36fd77eaeabbdad8fac68b17ece5ey04u,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7736842105.0,0.0,0.0
2b5a7c969ae95b239583f09936560b85g574d,8,8,1,5,8,1,8,4,1.0,0.125,0.625,1.0,0.125,1.0,0.5,0.0,0.0,2809210526.25,0.0,0.0
2b5c4051f232c4848dbbb477c5ad7f389f4b6,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2368421052.0,0.0,0.0
2b72d702b44fd7dd58062e326fd8e4779j8mp,20,16,1,14,20,6,19,3,0.8,0.05,0.7,1.0,0.3,0.95,0.15,0.0,0.0,18413651315.796875,506460526315.7708,0.0
2baa5a9ec317cb21a11d83f6dc72a2d6xy9jb,11,2,1,7,11,2,11,11,0.18181818181818182,0.09090909090909091,0.6363636363636364,1.0,0.18181818181818182,1.0,1.0,0.0,0.5,42105263.1,683862573099.3889,0.0
2c31770e98fc9fc7e0f1fee6207b5600c0e10,1589,110,1,308,1559,13,706,859,0.06922592825676527,0.0006293266205160479,0.19383259911894274,0.9811202013845186,0.008181246066708621,0.44430459408432976,0.540591567023285,0.00909090909090909,0.0,72229623207.0987,423721779776.8564,0.0
2c449b1bbbd5f8d9bcc1159b7bd3caa32jhtp,68,39,1,36,68,18,64,50,0.5735294117647058,0.014705882352941176,0.5294117647058824,1.0,0.2647058823529412,0.9411764705882353,0.7352941176470589,0.0,0.0,58017029753.806465,1020197861517.6805,0.0
2c581ec91825362ab66a7ffa05df5e70hl3h3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1105263158.0,0.0,0.0
2c72df02de4b36acf72ba549630808612ol08,7,4,1,4,7,3,4,4,0.5714285714285714,0.14285714285714285,0.5714285714285714,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.0,0.0,2486842105.125,993421052.625,0.0
2cbacd5b066b7dff7e0a87e1ef00e0b4zpqzw,2,2,1,2,2,2,2,1,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,6157894736.5,0.0,0.0
2cbc26f228e0556f268e0dc1bd9ac0a5lzdfh,1917,283,1,310,1911,64,1447,115,0.1476264997391758,0.0005216484089723526,0.16171100678142933,0.9968701095461658,0.03338549817423057,0.7548252477829943,0.059989567031820554,0.0,0.0035335689045936395,48562171413.17907,5557504669421.673,0.0
2cc1c5bf18c858fd9c74901d8d80ab70ak8e0,218,5,1,1,218,1,1,5,0.022935779816513763,0.0045871559633027525,0.0045871559633027525,1.0,0.0045871559633027525,0.0045871559633027525,0.022935779816513763,0.0,0.0,4772251185.340967,762920992.3131894,1.0
2d113999234e06201c0940286d405453wqjsw,148,101,1,32,148,9,27,62,0.6824324324324325,0.006756756756756757,0.21621621621621623,1.0,0.060810810810810814,0.18243243243243243,0.4189189189189189,0.0297029702970297,0.0297029702970297,625373336807.3898,1295906964192.6624,0.0
2d2839fa92d1c8e94bdeb1fbb9e62149x6xc5,1234,53,1,51,1071,12,145,214,0.04294975688816856,0.0008103727714748784,0.041329011345218804,0.8679092382495948,0.009724473257698542,0.11750405186385737,0.17341977309562398,0.0,0.018867924528301886,11914275441.768276,3394810425905.2896,1.0
2d38a6af2ce96c1446f900aa4756b8975y9k3,1457,375,1,499,1457,19,1433,50,0.2573781743308167,0.0006863417982155113,0.34248455730954014,1.0,0.013040494166094716,0.9835277968428278,0.03431708991077557,0.04,0.034666666666666665,1531316003825.2996,4195109696529.498,0.0
2d6a70a8341ea0fbe4c8537ffbce919etg4x0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1210526316.0,0.0,0.0
2d73ed3974473a764859084d51334440k5q7s,374,19,1,130,374,4,318,114,0.05080213903743316,0.00267379679144385,0.34759358288770054,1.0,0.0106951871657754,0.8502673796791443,0.3048128342245989,0.05263157894736842,0.0,232174827764.9998,1251024189394.9539,0.0
2d82c3dc726d2bfa19c5f16ec3de5023lbse1,7,6,1,7,7,5,6,6,0.8571428571428571,0.14285714285714285,1.0,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.0,0.0,478070175.25,747078947368.3334,0.0
2d9579812895729581ce269ea17462197jxvy,2894,170,1,126,2870,7,2519,72,0.05874222529371113,0.0003455425017277125,0.043538355217691775,0.9917069799585349,0.0024187975120939877,0.8704215618521078,0.0248790601243953,0.17647058823529413,0.11176470588235295,1189870546679.9116,1547634358055.9097,1.0
2daa71f0d138b8c2d61583d3b98a25e1mjp9c,2,2,1,2,2,2,2,2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,526315790.0,0.0,0.0
2db8669a6d21a5c8197d4287ea32b7883gv5r,5,5,1,5,5,1,5,3,1.0,0.2,1.0,1.0,0.2,1.0,0.6,0.0,0.0,3778947368.2,0.0,0.0
2dc309478d30d440e75c932b1f13a8fai2p2e,13,12,1,3,13,1,2,2,0.9230769230769231,0.07692307692307693,0.23076923076923078,1.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.0,0.0,59072368421.041664,6916666666.666667,0.0
2e07d37dd022e72ab04da76f51edaa13qk5rv,2,2,1,2,2,2,2,2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19578947368.5,0.0,0.0
2e1eb5b56591662fd7ecd7b39621bbcfgd1ks,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,157894737.0,0.0,0.0
2e33b1ee8a9d4a5cc5f886ca455e8f86kxu5r,67,20,1,42,67,17,57,29,0.29850746268656714,0.014925373134328358,0.6268656716417911,1.0,0.2537313432835821,0.8507462686567164,0.43283582089552236,0.0,0.2,4246940522.165854,806288092105.28,0.0
2e3b450b727fe3e888c85d52251fd33ffoi4b,54,41,1,17,54,3,42,37,0.7592592592592593,0.018518518518518517,0.3148148148148148,1.0,0.05555555555555555,0.7777777777777778,0.6851851851851852,0.12195121951219512,0.024390243902439025,491594565682.4553,465984595635.40247,0.0
2e463fe6bc1616f8392f82c138a6a436mbtjx,12,8,1,3,12,2,6,4,0.6666666666666666,0.08333333333333333,0.25,1.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,1240131579.0625,1256098684210.625,0.0
2eaf4eef52d5b17615d08bf77386fa42yotej,253,81,1,13,253,8,24,24,0.3201581027667984,0.003952569169960474,0.05138339920948617,1.0,0.03162055335968379,0.09486166007905138,0.09486166007905138,0.16049382716049382,0.06172839506172839,5897231951674.441,5837596202569.816,0.0
2eb8a353db13e68388f544daa2e28359oenbs,763,179,1,193,760,43,466,588,0.2346002621231979,0.001310615989515072,0.2529488859764089,0.9960681520314548,0.0563564875491481,0.6107470511140236,0.7706422018348624,0.0223463687150838,0.0223463687150838,114489305487.2051,924632027986.607,0.0
2f9a7b01fcce94499a59aebfac98fe1ezsk1y,50,15,1,28,50,8,41,17,0.3,0.02,0.56,1.0,0.16,0.82,0.34,0.0,0.0,70374122806.90625,370415204678.3893,0.0
2f9ea407ba48ae05f98fdf634995d936xefau,2427,123,1,449,2400,46,1227,1469,0.05067985166872682,0.00041203131437989287,0.1850020601565719,0.9888751545117429,0.018953440461475072,0.5055624227441285,0.6052740008240626,0.04065040650406504,0.024390243902439025,195770252511.84045,675473877695.799,0.0
2fc0efdb6ff10d51e3a4d979ee52cf07p4068,571,117,1,157,570,40,430,50,0.20490367775831875,0.0017513134851138354,0.27495621716287216,0.9982486865148862,0.07005253940455342,0.7530647985989493,0.08756567425569177,0.0,0.0,48914388927.19772,2293486261929.356,0.0
2fe472c1be232dca314d4bdf0fa95165rjv69,4960,511,1,449,4927,70,3025,1280,0.1030241935483871,0.00020161290322580645,0.0905241935483871,0.9933467741935483,0.014112903225806451,0.6098790322580645,0.25806451612903225,0.019569471624266144,0.005870841487279843,101062371127.6807,3807817973446.191,0.0
300bb4c9816a7064b106c9c6cec2f51ei13n5,10,6,1,3,10,1,7,5,0.6,0.1,0.3,1.0,0.1,0.7,0.5,0.0,0.0,1622807017.5833333,2094166666666.5,0.0
3043fb0b4a1904222f640107f84d6f799tves,24,3,1,7,24,3,16,10,0.125,0.041666666666666664,0.2916666666666667,1.0,0.125,0.6666666666666666,0.4166666666666667,0.0,0.0,7014202172.277778,206959649122.81665,0.0
3073231f45ca50ad6830d4dc7261f283iwjjm,2,2,1,1,2,1,2,2,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.0,3815789473.5,0.0,0.0
3073d007a5b42b827cc770ecf4805278xvvzl,14,5,1,6,14,2,5,3,0.35714285714285715,0.07142857142857142,0.42857142857142855,1.0,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.0,0.0,55276315789.35,4384562807017.6133,0.0
30788b28de22d28938ecd7ed6795a8b022qm7,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1578947369.0,0.0,0.0
308a5541e1206e126ef80f18cc29b7017520l,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1736842106.0,0.0,0.0
308def7f05575db9bcb6a67207d6c1beb2cqt,63,25,1,28,63,5,41,15,0.3968253968253968,0.015873015873015872,0.4444444444444444,1.0,0.07936507936507936,0.6507936507936508,0.23809523809523808,0.0,0.0,14089808612.43,1964445859649.011,0.0
309f446bdb138faeb18072285ccd9901gz80c,944,134,1,226,941,44,763,181,0.1419491525423729,0.001059322033898305,0.23940677966101695,0.996822033898305,0.046610169491525424,0.8082627118644068,0.1917372881355932,0.029850746268656716,0.014925373134328358,54413117165.283745,1077360929802.0555,0.0
30c3c92cc9408f55cfa895ff8a505930a3yy1,10,2,1,4,10,2,10,1,0.2,0.1,0.4,1.0,0.2,1.0,0.1,0.0,0.0,5970760233.833333,617164473684.1875,0.0
30da67f34e3cc215b3bdad588410fab5655fx,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30ef7862d69b3440ebf2726ee85a0b8397ta7,2,2,1,2,2,1,2,1,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,85578947368.5,0.0,0.0
3105d663ef3dff7e483a46c56580a9f9kd7f8,133,33,1,14,133,9,77,2,0.24812030075187969,0.007518796992481203,0.10526315789473684,1.0,0.06766917293233082,0.5789473684210527,0.015037593984962405,0.0,0.030303030303030304,42909093782.80798,417661912648.74316,0.0
3106ad6371a3b740e2af90635a4ad966zeu1u,6,4,1,2,6,5,6,3,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.8333333333333334,1.0,0.5,0.0,0.0,793859649.0833334,14565789473.625,0.0
3128932859bba46f57cdd19579c42e05lif6h,21,7,1,7,21,1,15,10,0.3333333333333333,0.047619047619047616,0.3333333333333333,1.0,0.047619047619047616,0.7142857142857143,0.47619047619047616,0.0,0.0,626492660222.0137,845120300751.9047,0.0
313bb0007cbdd82f326d58c96847294c9hz4k,5,4,1,3,5,2,5,3,0.8,0.2,0.6,1.0,0.4,1.0,0.6,0.0,0.0,217105263.125,1290131578947.25,0.0
313ede314e2e05c31471fd6a93f98af713jud,56,12,1,43,56,18,53,27,0.21428571428571427,0.017857142857142856,0.7678571428571429,1.0,0.32142857142857145,0.9464285714285714,0.48214285714285715,0.0,0.0,5667364433.893939,393281721746.20734,0.0
3144ea2711bef53de88d89d71acd16c5q0bzh,165,82,1,71,165,9,138,76,0.49696969696969695,0.006060606060606061,0.4303030303030303,1.0,0.05454545454545454,0.8363636363636363,0.46060606060606063,0.0,0.0,22120539152.771206,3585780960022.0312,0.0
317d3e44b2bcfdd7293b84f82f44b8e31hx1r,2,2,1,2,2,1,2,1,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,842105263.0,0.0,0.0
31a301c70e897bf36276031abdf07ab6cs6z0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,52631579.0,0.0,0.0
31c840378b5c2e4469fd2e7f5a1e5a7d92k7u,65,54,1,37,65,13,56,46,0.8307692307692308,0.015384615384615385,0.5692307692307692,1.0,0.2,0.8615384615384616,0.7076923076923077,0.0,0.0,5749025341.046296,2888254385964.8706,0.0
322addd5687d99bf69306148e12f87dc5jbsh,39,18,1,14,39,2,23,9,0.46153846153846156,0.02564102564102564,0.358974358974359,1.0,0.05128205128205128,0.5897435897435898,0.23076923076923078,0.0,0.0,10889254385.88889,1008943887496.5452,0.0
3272e16da807a75a987e26b09bb2147by1mxe,784,29,1,41,782,13,31,5,0.036989795918367346,0.0012755102040816326,0.05229591836734694,0.9974489795918368,0.016581632653061226,0.039540816326530615,0.006377551020408163,0.0,0.0,36112819276.00477,541769462958.5974,1.0
32d2ce86b00693f0c26314e3cce2438dvxbt3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1631578948.0,0.0,0.0
32dd072b16a69411ba3f67992ecc3e2144j5g,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6421052632.0,0.0,0.0
33031f476dec19fe47c0e3a051a68e992hmwv,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2947368421.0,0.0,0.0
3312b8e73417810a88be459d75fe9bc2xhd8v,8,1,1,5,8,4,5,3,0.125,0.125,0.625,1.0,0.5,0.625,0.375,0.0,0.0,78947368.375,850045112781.8572,0.0
33189c09ca7067834fd25a54920f82d4nd7a4,696,27,1,1,595,1,1,2,0.03879310344827586,0.0014367816091954023,0.0014367816091954023,0.8548850574712644,0.0014367816091954023,0.0014367816091954023,0.0028735632183908046,0.2222222222222222,0.037037037037037035,3163762847739.8574,205626480187.9407,1.0
3318a824cfbd3d3d177ab7e9520b21cbsrcgr,39,29,1,31,39,17,34,14,0.7435897435897436,0.02564102564102564,0.7948717948717948,1.0,0.4358974358974359,0.8717948717948718,0.358974358974359,0.0,0.0,42314882032.56896,3049157894736.8364,0.0
332484ddd66b9a3db89ee68f08b1288amq90u,89,59,1,43,89,8,76,16,0.6629213483146067,0.011235955056179775,0.48314606741573035,1.0,0.0898876404494382,0.8539325842696629,0.1797752808988764,0.0,0.0,10750272574.066383,4143455917335.721,0.0
332ef2c7189603a497fc89345ee4f5605i5xw,4,3,1,1,4,1,1,3,0.75,0.25,0.25,1.0,0.25,0.25,0.75,0.0,0.0,24017543859.833332,1526315789.3333333,0.0
334714f005e994d46cf4d18093dd4d05fyxc8,378,65,1,85,378,22,145,258,0.17195767195767195,0.0026455026455026454,0.22486772486772486,1.0,0.0582010582010582,0.3835978835978836,0.6825396825396826,0.015384615384615385,0.046153846153846156,61107911218.98646,200166839530.2399,1.0
33895230e0b25b5d3133d502ef3ecabey84m6,339,51,1,108,339,13,287,192,0.1504424778761062,0.0029498525073746312,0.3185840707964602,1.0,0.038348082595870206,0.8466076696165191,0.5663716814159292,0.0,0.0,10335414926.715307,592316716438.4524,0.0
339b8ca3185dcaffbc3ebdfd960020e8es0as,19,4,1,11,19,4,19,11,0.21052631578947367,0.05263157894736842,0.5789473684210527,1.0,0.21052631578947367,1.0,0.5789473684210527,0.0,0.0,598684210.59375,95917543859.65,0.0
33a7a0121e28cca4e42494dd0f5aa03fdhlm1,21,16,1,11,21,5,14,9,0.7619047619047619,0.047619047619047616,0.5238095238095238,1.0,0.23809523809523808,0.6666666666666666,0.42857142857142855,0.0,0.0625,6613486842.15625,165735197368.4375,0.0
33ba799fab5e4145b54fac4234bb6e13up0tu,119,53,1,26,119,10,17,1,0.44537815126050423,0.008403361344537815,0.2184873949579832,1.0,0.08403361344537816,0.14285714285714285,0.008403361344537815,0.0,0.09433962264150944,2199466209518.8516,316134950584.0102,0.0
